# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-LMC-DSCT-02929	singlemode	04:28:23.90	-68:46:33.8	19.925	20.377	0.452	0.07773969	0.00000004	7000.02861	0.256	0.471	3.865	0.000	-99.99	-99.99	-99.99	LMC546.28.2764	-99.99	
OGLE-LMC-DSCT-02930	singlemode	04:28:27.33	-70:07:13.3	20.724	21.223	0.499	0.08140541	0.00000007	7000.05550	0.355	0.519	4.781	0.000	-99.99	-99.99	-99.99	LMC545.27.1191	-99.99	
OGLE-LMC-DSCT-02931	singlemode	04:28:28.81	-71:43:21.5	20.403	20.928	0.525	0.06989771	0.00000006	7000.00776	0.275	0.431	3.776	0.000	-99.99	-99.99	-99.99	LMC544.17.862	-99.99	
OGLE-LMC-DSCT-02932	singlemode	04:28:44.40	-73:46:45.9	20.302	20.814	0.512	0.08627051	0.00000010	7000.02821	0.218	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC535.13.919	-99.99	
OGLE-LMC-DSCT-02933	singlemode	04:28:45.97	-68:20:29.4	20.891	21.334	0.443	0.05942212	0.00000003	7000.03015	0.435	0.404	3.971	0.000	-99.99	-99.99	-99.99	LMC547.13.893	-99.99	
OGLE-LMC-DSCT-02934	singlemode	04:29:10.33	-67:02:16.0	19.798	20.192	0.394	0.07413371	0.00000006	7000.06710	0.148	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC548.14.421	-99.99	
OGLE-LMC-DSCT-02935	singlemode	04:29:11.07	-68:58:09.7	20.659	21.110	0.451	0.06962850	0.00000005	7000.04170	0.324	0.340	4.348	0.000	-99.99	-99.99	-99.99	LMC546.28.739	-99.99	
OGLE-LMC-DSCT-02936	singlemode	04:29:17.23	-67:02:10.3	20.363	20.746	0.383	0.08472658	0.00000005	7000.00533	0.428	0.567	4.383	0.000	-99.99	-99.99	-99.99	LMC548.14.979	-99.99	
OGLE-LMC-DSCT-02937	singlemode	04:29:18.15	-72:16:06.7	20.694	21.286	0.592	0.07470437	0.00000006	7000.01907	0.342	0.467	4.565	0.000	-99.99	-99.99	-99.99	LMC536.23.2212	-99.99	
OGLE-LMC-DSCT-02938	singlemode	04:29:34.93	-71:49:30.9	20.151	20.605	0.454	0.08137858	0.00000006	7000.06309	0.250	0.317	4.361	0.000	-99.99	-99.99	-99.99	LMC536.31.4193	-99.99	
OGLE-LMC-DSCT-02939	singlemode	04:29:40.77	-67:58:30.1	20.407	20.814	0.407	0.07369748	0.00000005	7000.04764	0.332	0.280	3.892	0.000	-99.99	-99.99	-99.99	LMC547.21.1292	-99.99	
OGLE-LMC-DSCT-02940	singlemode	04:29:42.26	-66:00:34.5	20.397	20.779	0.382	0.06939702	0.00000006	7000.04052	0.318	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC549.07.2098	-99.99	
OGLE-LMC-DSCT-02941	singlemode	04:29:43.60	-70:53:35.6	20.570	21.085	0.515	0.07951017	0.00000006	7000.03194	0.376	0.609	4.340	0.000	-99.99	-99.99	-99.99	LMC537.24.4088	-99.99	
OGLE-LMC-DSCT-02942	singlemode	04:29:46.63	-67:01:31.1	20.467	20.830	0.363	0.07605504	0.00000005	7000.03331	0.395	0.367	4.073	0.000	-99.99	-99.99	-99.99	LMC548.13.1197	-99.99	
OGLE-LMC-DSCT-02943	singlemode	04:29:55.20	-72:22:29.8	20.686	21.132	0.446	0.07363629	0.00000005	7000.06518	0.415	0.607	4.345	0.370	1.476	-99.99	-99.99	LMC536.23.1072	-99.99	
OGLE-LMC-DSCT-02944	singlemode	04:30:01.69	-71:50:55.5	20.334	20.822	0.488	0.05748640	0.00000005	7000.00211	0.191	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC536.31.3937	-99.99	
OGLE-LMC-DSCT-02945	singlemode	04:30:12.43	-72:55:41.1	20.796	21.338	0.542	0.05611915	0.00000004	7000.01858	0.241	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC536.06.1483	-99.99	
OGLE-LMC-DSCT-02946	singlemode	04:30:13.40	-69:18:58.5	20.171	20.667	0.496	0.05405628	0.00000005	7000.00748	0.150	0.000	-99.99	0.000	-99.99	-99.99	LMC156.7.597	LMC546.10.5212	-99.99	
OGLE-LMC-DSCT-02947	singlemode	04:30:15.81	-70:41:25.8	20.638	21.045	0.407	0.08965818	0.00000012	7000.06940	0.283	0.000	-99.99	0.000	-99.99	-99.99	LMC158.8.2643	LMC545.09.1289	-99.99	
OGLE-LMC-DSCT-02948	singlemode	04:30:24.51	-69:49:37.6	20.657	21.117	0.460	0.05946571	0.00000004	7000.01169	0.376	0.405	4.125	0.000	-99.99	-99.99	LMC157.6.1393	LMC546.02.1407	-99.99	
OGLE-LMC-DSCT-02949	singlemode	04:30:26.91	-67:54:03.4	20.430	20.822	0.392	0.07163430	0.00000005	7000.05124	0.263	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC547.21.3157	-99.99	
OGLE-LMC-DSCT-02950	singlemode	04:30:30.31	-65:49:34.3	20.514	20.872	0.358	0.06635544	0.00000008	7000.00232	0.189	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC549.14.686	-99.99	
OGLE-LMC-DSCT-02951	singlemode	04:30:33.79	-69:02:18.4	20.369	20.835	0.466	0.06804668	0.00000004	7000.05310	0.370	0.348	3.793	0.000	-99.99	-99.99	LMC156.5.1230	LMC546.19.4561	-99.99	
OGLE-LMC-DSCT-02952	singlemode	04:30:40.35	-67:57:03.5	20.405	20.723	0.318	0.08170088	0.00000006	7000.02059	0.296	0.482	3.773	0.000	-99.99	-99.99	-99.99	LMC547.20.1796	-99.99	
OGLE-LMC-DSCT-02953	singlemode	04:31:00.20	-71:13:59.7	20.826	21.310	0.484	0.07537496	0.00000011	7000.04365	0.238	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC537.15.4383	-99.99	
OGLE-LMC-DSCT-02954	singlemode	04:31:00.41	-72:39:36.7	20.395	20.963	0.568	0.09124783	0.00000007	7000.00779	0.298	0.579	4.607	0.468	3.296	-99.99	-99.99	LMC536.13.1104	-99.99	
OGLE-LMC-DSCT-02955	singlemode	04:31:06.70	-62:27:04.7	20.710	21.068	0.358	0.06436978	0.00000008	7000.00038	0.379	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC622.18.685	-99.99	
OGLE-LMC-DSCT-02956	singlemode	04:31:06.74	-70:02:36.3	21.196	21.593	0.397	0.06391154	0.00000004	7000.04413	0.605	0.691	4.131	0.000	-99.99	-99.99	-99.99	LMC538.16.5387	-99.99	
OGLE-LMC-DSCT-02957	singlemode	04:31:07.94	-68:03:19.6	20.076	20.499	0.423	0.08016826	0.00000005	7000.06662	0.268	0.493	4.318	0.000	-99.99	-99.99	-99.99	LMC547.20.989	-99.99	
OGLE-LMC-DSCT-02958	singlemode	04:31:08.48	-73:32:47.6	20.689	21.130	0.441	0.08129887	0.00000008	7000.02726	0.337	0.390	3.731	0.000	-99.99	-99.99	-99.99	LMC535.21.931	-99.99	
OGLE-LMC-DSCT-02959	singlemode	04:31:13.89	-70:34:08.0	20.466	21.015	0.549	0.07439287	0.00000011	7000.07259	0.134	0.000	-99.99	0.000	-99.99	-99.99	LMC158.2.951	LMC537.32.3761	-99.99	
OGLE-LMC-DSCT-02960	singlemode	04:31:18.92	-68:06:54.9	20.070	20.445	0.375	0.08190080	0.00000006	7000.01777	0.212	0.442	3.802	0.000	-99.99	-99.99	-99.99	LMC547.11.3024	-99.99	
OGLE-LMC-DSCT-02961	singlemode	04:31:25.64	-72:54:39.0	20.395	21.001	0.606	0.08140103	0.00000008	7000.03792	0.207	0.453	3.984	0.000	-99.99	-99.99	-99.99	LMC536.05.1533	-99.99	
OGLE-LMC-DSCT-02962	singlemode	04:31:26.22	-66:36:57.9	20.321	20.618	0.297	0.05942097	0.00000006	7000.01296	0.177	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC548.21.2234	-99.99	
OGLE-LMC-DSCT-02963	singlemode	04:31:26.37	-72:49:53.9	20.738	21.068	0.330	0.06074669	0.00000007	7000.01879	0.251	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC536.05.3834	-99.99	
OGLE-LMC-DSCT-02964	singlemode	04:31:27.50	-67:33:59.2	20.068	20.500	0.432	0.10194926	0.00000007	7000.06006	0.310	0.444	4.212	0.276	2.306	-99.99	-99.99	LMC547.28.2545	-99.99	
OGLE-LMC-DSCT-02965	singlemode	04:31:31.63	-70:57:17.1	20.504	20.971	0.467	0.05850269	0.00000003	7000.01592	0.365	0.438	3.739	0.000	-99.99	-99.99	-99.99	LMC537.23.4680	-99.99	
OGLE-LMC-DSCT-02966	singlemode	04:31:37.68	-68:43:57.1	20.381	20.868	0.487	0.08518952	0.00000008	7000.03718	0.255	0.522	4.310	0.000	-99.99	-99.99	LMC155.7.1193	LMC546.26.4885	-99.99	
OGLE-LMC-DSCT-02967	singlemode	04:31:39.45	-70:46:23.6	20.484	21.050	0.566	0.08563937	0.00000008	7000.05551	0.183	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC545.08.1023	-99.99	
OGLE-LMC-DSCT-02968	singlemode	04:31:40.54	-69:43:38.6	20.246	20.651	0.405	0.07432058	0.00000010	7000.04862	0.154	0.000	-99.99	0.000	-99.99	-99.99	LMC157.6.3492	LMC538.25.5256	-99.99	
OGLE-LMC-DSCT-02969	singlemode	04:31:40.98	-67:07:40.7	20.045	20.471	0.426	0.07710149	0.00000010	7000.01825	0.168	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC548.12.384	-99.99	
OGLE-LMC-DSCT-02970	singlemode	04:31:43.83	-70:53:27.2	20.596	21.113	0.517	0.07869491	0.00000005	7000.02122	0.472	0.371	3.815	0.000	-99.99	-99.99	-99.99	LMC537.23.5544	-99.99	
OGLE-LMC-DSCT-02971	singlemode	04:31:47.09	-67:22:36.4	19.700	20.077	0.377	0.08482337	0.00000010	7000.07511	0.110	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC548.04.690	-99.99	
OGLE-LMC-DSCT-02972	singlemode	04:31:55.65	-68:28:53.4	19.838	20.335	0.497	0.05782743	0.00000006	7000.00932	0.088	0.000	-99.99	0.000	-99.99	-99.99	LMC155.5.600	LMC547.03.3407	-99.99	
OGLE-LMC-DSCT-02973	singlemode	04:32:11.07	-66:20:37.4	20.788	21.283	0.495	0.06953508	0.00000004	7000.01794	0.359	0.619	4.112	0.000	-99.99	-99.99	-99.99	LMC548.29.1941	-99.99	
OGLE-LMC-DSCT-02974	singlemode	04:32:11.18	-71:13:56.8	20.578	21.094	0.516	0.07255662	0.00000005	7000.05915	0.314	0.520	3.296	0.000	-99.99	-99.99	-99.99	LMC537.14.4623	-99.99	
OGLE-LMC-DSCT-02975	singlemode	04:32:12.92	-67:25:48.4	20.321	20.699	0.378	0.06240719	0.00000005	7000.01635	0.258	0.393	3.661	0.000	-99.99	-99.99	-99.99	LMC548.04.1113	-99.99	
OGLE-LMC-DSCT-02976	singlemode	04:32:15.75	-65:17:05.1	20.004	20.429	0.425	0.09486336	0.00000007	7000.05937	0.242	0.303	3.684	0.000	-99.99	-99.99	-99.99	LMC549.30.283	-99.99	
OGLE-LMC-DSCT-02977	singlemode	04:32:16.82	-73:10:04.3	20.866	21.225	0.359	0.06688141	0.00000007	7000.00611	0.287	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC535.28.2072	-99.99	
OGLE-LMC-DSCT-02978	singlemode	04:32:17.55	-68:08:19.0	20.896	21.283	0.387	0.07009789	0.00000007	7000.00001	0.350	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC547.10.4915	-99.99	
OGLE-LMC-DSCT-02979	singlemode	04:32:20.04	-82:38:28.4	16.130	16.510	0.380	0.05196109	0.00000002	7000.00552	0.471	0.398	3.627	0.210	1.403	-99.99	-99.99	LMC714.06.33	-99.99	
OGLE-LMC-DSCT-02980	singlemode	04:32:23.40	-68:56:25.5	20.389	20.944	0.555	0.09368013	0.00000007	7000.00756	0.265	0.589	3.731	0.534	1.711	-99.99	LMC155.8.1891	LMC546.26.1193	-99.99	
OGLE-LMC-DSCT-02981	singlemode	04:32:24.69	-73:49:37.3	20.888	21.513	0.625	0.06085489	0.00000005	7000.00572	0.308	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC535.11.1427	-99.99	
OGLE-LMC-DSCT-02982	singlemode	04:32:26.47	-67:17:47.5	20.154	20.457	0.303	0.08388782	0.00000009	7000.03591	0.178	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC548.04.2897	-99.99	
OGLE-LMC-DSCT-02983	singlemode	04:32:26.58	-69:34:07.3	20.288	20.757	0.469	0.06206013	0.00000005	7000.05569	0.183	0.000	-99.99	0.000	-99.99	-99.99	LMC157.4.1035	LMC546.09.1262	-99.99	
OGLE-LMC-DSCT-02984	singlemode	04:32:33.37	-72:06:19.2	20.131	20.681	0.550	0.08661454	0.00000006	7000.00135	0.312	0.296	4.346	0.000	-99.99	-99.99	-99.99	LMC536.21.5694	-99.99	
OGLE-LMC-DSCT-02985	singlemode	04:32:39.83	-68:24:37.2	20.546	20.929	0.383	0.08134562	0.00000009	7000.00589	0.207	0.000	-99.99	0.000	-99.99	-99.99	LMC155.5.1839	LMC547.02.5573	-99.99	
OGLE-LMC-DSCT-02986	singlemode	04:32:48.42	-71:54:38.4	20.515	21.131	0.616	0.06580483	0.00000007	7000.04837	0.183	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC536.29.2620	-99.99	
OGLE-LMC-DSCT-02987	singlemode	04:32:50.59	-69:24:09.9	20.238	20.685	0.447	0.07518525	0.00000007	7000.01551	0.252	0.000	-99.99	0.000	-99.99	-99.99	LMC156.8.6057	LMC538.32.5708	-99.99	
OGLE-LMC-DSCT-02988	singlemode	04:32:58.70	-68:11:13.8	20.905	21.280	0.375	0.06036550	0.00000004	7000.01443	0.378	0.400	3.562	0.000	-99.99	-99.99	LMC154.7.1298	LMC547.10.4484	-99.99	
OGLE-LMC-DSCT-02989	singlemode	04:32:59.23	-70:05:27.9	20.832	21.327	0.495	0.06037756	0.00000004	7000.04956	0.392	0.422	3.936	0.000	-99.99	-99.99	-99.99	LMC538.15.3136	-99.99	
OGLE-LMC-DSCT-02990	singlemode	04:32:59.27	-70:12:35.8	20.365	20.810	0.445	0.10144344	0.00000012	7000.09523	0.193	0.593	3.990	0.000	-99.99	-99.99	LMC158.4.3801	LMC538.15.1282	-99.99	
OGLE-LMC-DSCT-02991	singlemode	04:33:01.37	-67:54:09.0	20.407	20.796	0.389	0.06744991	0.00000007	7000.01188	0.215	0.000	-99.99	0.000	-99.99	-99.99	LMC154.5.1203	LMC547.19.3800	-99.99	
OGLE-LMC-DSCT-02992	singlemode	04:33:01.95	-72:35:56.3	20.200	20.662	0.462	0.07459441	0.00000006	7000.04731	0.247	0.247	4.208	0.000	-99.99	-99.99	-99.99	LMC536.12.1677	-99.99	
OGLE-LMC-DSCT-02993	singlemode	04:33:05.16	-68:29:51.0	20.207	20.780	0.573	0.08186105	0.00000008	7000.03327	0.136	0.000	-99.99	0.000	-99.99	-99.99	LMC155.5.882	LMC547.02.4796	-99.99	
OGLE-LMC-DSCT-02994	singlemode	04:33:05.72	-68:57:37.9	20.489	21.054	0.565	0.08821940	0.00000008	7000.03796	0.250	0.571	4.184	0.000	-99.99	-99.99	LMC156.5.5338	LMC539.16.1668	-99.99	
OGLE-LMC-DSCT-02995	singlemode	04:33:08.59	-73:11:42.6	20.249	20.766	0.517	0.07686701	0.00000008	7000.02484	0.155	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC535.28.1388	-99.99	
OGLE-LMC-DSCT-02996	singlemode	04:33:10.69	-69:26:07.0	20.994	21.333	0.339	0.06887474	0.00000006	7000.02523	0.375	0.000	-99.99	0.000	-99.99	-99.99	LMC156.8.6515	LMC546.09.6506	-99.99	
OGLE-LMC-DSCT-02997	singlemode	04:33:10.75	-69:34:39.8	19.896	20.377	0.481	0.07557438	0.00000006	7000.07403	0.152	0.358	3.536	0.373	1.931	-99.99	LMC157.4.1560	LMC546.09.591	-99.99	
OGLE-LMC-DSCT-02998	singlemode	04:33:12.32	-66:42:43.0	20.691	21.114	0.423	0.06687014	0.00000004	7000.00328	0.345	0.422	4.268	0.000	-99.99	-99.99	-99.99	LMC548.20.1297	-99.99	
OGLE-LMC-DSCT-02999	singlemode	04:33:16.53	-69:54:01.0	20.446	20.933	0.487	0.06637056	0.00000004	7000.05076	0.362	0.495	3.896	0.000	-99.99	-99.99	LMC157.2.1631	LMC538.24.1542	-99.99	
OGLE-LMC-DSCT-03000	singlemode	04:33:18.57	-72:52:39.1	20.878	21.490	0.612	0.06039321	0.00000008	7000.04222	0.262	0.476	3.807	0.000	-99.99	-99.99	-99.99	LMC536.04.2358	-99.99	
OGLE-LMC-DSCT-03001	singlemode	04:33:19.25	-74:03:28.3	20.632	21.168	0.536	0.07386305	0.00000006	7000.05693	0.292	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC535.03.2956	-99.99	
OGLE-LMC-DSCT-03002	singlemode	04:33:27.64	-72:40:02.0	19.677	20.254	0.577	0.08408152	0.00000007	7000.06076	0.160	0.375	4.398	0.278	2.096	-99.99	-99.99	LMC536.12.538	-99.99	
OGLE-LMC-DSCT-03003	singlemode	04:33:33.61	-69:49:20.7	20.018	20.523	0.505	0.09086053	0.00000007	7000.08717	0.216	0.433	4.085	0.000	-99.99	-99.99	LMC157.3.1742	LMC538.24.1068	-99.99	
OGLE-LMC-DSCT-03004	singlemode	04:33:34.28	-67:41:39.8	20.578	21.102	0.524	0.07238184	0.00000005	7000.03121	0.278	0.654	3.833	0.000	-99.99	-99.99	-99.99	LMC547.27.1196	-99.99	
OGLE-LMC-DSCT-03005	singlemode	04:33:38.59	-72:21:59.0	20.277	20.735	0.458	0.07954973	0.00000011	7000.02381	0.154	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC536.21.1284	-99.99	
OGLE-LMC-DSCT-03006	singlemode	04:33:43.04	-66:38:31.3	19.805	20.207	0.402	0.08621129	0.00000006	7000.08039	0.196	0.280	3.748	0.000	-99.99	-99.99	-99.99	LMC548.20.2215	-99.99	
OGLE-LMC-DSCT-03007	singlemode	04:33:50.47	-68:17:46.9	20.124	20.498	0.374	0.07771258	0.00000007	7000.01462	0.252	0.000	-99.99	0.000	-99.99	-99.99	LMC154.8.2139	LMC547.10.1749	-99.99	
OGLE-LMC-DSCT-03008	singlemode	04:33:52.26	-70:43:55.4	20.598	21.190	0.592	0.07882324	0.00000006	7000.02960	0.328	0.614	4.186	0.000	-99.99	-99.99	LMC158.1.3974	LMC537.30.2554	-99.99	
OGLE-LMC-DSCT-03009	singlemode	04:33:53.17	-69:26:38.6	20.073	20.591	0.518	0.09056154	0.00000011	7000.03049	0.165	0.000	-99.99	0.000	-99.99	-99.99	LMC156.1.865	LMC546.08.5257	-99.99	
OGLE-LMC-DSCT-03010	singlemode	04:33:53.64	-65:08:16.5	20.570	21.006	0.436	0.06520835	0.00000004	7000.03886	0.307	0.464	4.244	0.000	-99.99	-99.99	-99.99	LMC549.29.1266	-99.99	
OGLE-LMC-DSCT-03011	singlemode	04:33:59.29	-67:04:47.6	20.401	20.644	0.243	0.08015154	0.00000007	7000.01130	0.236	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC548.11.1013	-99.99	
OGLE-LMC-DSCT-03012	singlemode	04:34:00.20	-67:22:23.8	18.970	19.723	0.753	0.08264468	0.00000006	7000.07518	0.073	0.000	-99.99	0.000	-99.99	-99.99	LMC153.6.312	LMC548.03.365	-99.99	
OGLE-LMC-DSCT-03013	singlemode	04:34:05.35	-66:17:04.4	20.412	20.874	0.462	0.07051131	0.00000005	7000.02956	0.296	0.461	3.967	0.000	-99.99	-99.99	-99.99	LMC548.28.2635	-99.99	
OGLE-LMC-DSCT-03014	singlemode	04:34:10.86	-69:33:28.9	20.818	21.296	0.478	0.06438789	0.00000004	7000.05555	0.395	0.448	4.211	0.000	-99.99	-99.99	LMC157.4.5945	LMC546.08.1537	-99.99	
OGLE-LMC-DSCT-03015	singlemode	04:34:14.09	-72:46:31.7	21.013	21.467	0.454	0.06747819	0.00000007	7000.06061	0.276	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC536.04.5245	-99.99	
OGLE-LMC-DSCT-03016	singlemode	04:34:19.00	-67:18:08.5	20.131	20.555	0.424	0.07023249	0.00000009	7000.02835	0.134	0.000	-99.99	0.000	-99.99	-99.99	LMC153.5.1373	LMC548.03.4291	-99.99	
OGLE-LMC-DSCT-03017	singlemode	04:34:19.87	-71:53:57.8	21.310	21.726	0.416	0.05132578	0.00000003	7000.00637	0.509	0.578	4.074	0.000	-99.99	-99.99	-99.99	LMC536.29.6306	-99.99	
OGLE-LMC-DSCT-03018	singlemode	04:34:20.91	-68:36:09.6	20.645	21.212	0.567	0.06253942	0.00000005	7000.06148	0.226	0.000	-99.99	0.000	-99.99	-99.99	LMC155.6.6005	LMC547.01.2094	-99.99	
OGLE-LMC-DSCT-03019	singlemode	04:34:21.78	-69:47:04.5	20.499	20.933	0.434	0.08735282	0.00000011	7000.06156	0.205	0.000	-99.99	0.000	-99.99	-99.99	LMC157.3.4320	LMC538.23.4369	-99.99	
OGLE-LMC-DSCT-03020	singlemode	04:34:32.34	-76:39:28.0	18.389	18.909	0.520	0.06815109	0.00000011	7000.05674	0.308	0.536	3.766	0.213	1.152	-99.99	-99.99	LMC627.01.93	-99.99	
OGLE-LMC-DSCT-03021	singlemode	04:34:38.04	-70:30:52.8	20.523	21.153	0.630	0.07902717	0.00000011	7000.03465	0.172	0.000	-99.99	0.000	-99.99	-99.99	LMC151.7.1813	LMC538.06.1815	-99.99	
OGLE-LMC-DSCT-03022	multimode	04:34:40.25	-66:02:45.8	18.789	19.125	0.336	0.05031746	0.00000004	7000.04744	0.083	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC549.04.2423	-99.99	
OGLE-LMC-DSCT-03023	singlemode	04:34:41.00	-70:42:00.0	18.198	18.592	0.394	0.04555407	0.00000002	7000.03127	0.102	0.113	3.772	0.000	-99.99	-99.99	LMC151.8.187	LMC537.30.357	-99.99	
OGLE-LMC-DSCT-03024	singlemode	04:34:44.43	-66:55:44.7	19.946	20.485	0.539	0.07394144	0.00000006	7000.00289	0.209	0.338	3.793	0.000	-99.99	-99.99	-99.99	LMC548.10.3109	-99.99	
OGLE-LMC-DSCT-03025	singlemode	04:34:46.62	-68:44:12.6	20.188	20.486	0.298	0.07087663	0.00000008	7000.05107	0.128	0.000	-99.99	0.000	-99.99	-99.99	LMC155.7.6849	LMC539.15.6854	-99.99	
OGLE-LMC-DSCT-03026	singlemode	04:34:47.40	-66:59:47.5	20.533	21.125	0.592	0.07428675	0.00000006	7000.02003	0.287	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC548.10.1904	-99.99	
OGLE-LMC-DSCT-03027	singlemode	04:34:50.02	-67:49:03.0	20.361	20.765	0.404	0.06163818	0.00000005	7000.00879	0.212	0.710	4.663	0.000	-99.99	-99.99	LMC154.5.4620	LMC547.18.4919	-99.99	
OGLE-LMC-DSCT-03028	multimode	04:34:50.08	-72:56:39.8	20.441	20.914	0.473	0.08500212	0.00000009	7000.02900	0.198	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC536.03.1530	-99.99	
OGLE-LMC-DSCT-03029	singlemode	04:34:52.88	-68:09:09.0	19.339	19.717	0.378	0.13816070	0.00000028	7000.06783	0.075	0.000	-99.99	0.000	-99.99	-99.99	LMC154.7.3807	LMC547.09.4451	-99.99	
OGLE-LMC-DSCT-03030	singlemode	04:34:53.48	-68:14:53.1	20.410	20.947	0.537	0.06906345	0.00000005	7000.02136	0.233	0.439	3.990	0.000	-99.99	-99.99	LMC154.8.5527	LMC539.32.2654	-99.99	
OGLE-LMC-DSCT-03031	singlemode	04:34:54.06	-73:33:31.2	20.660	21.200	0.540	0.07586047	0.00000010	7000.05676	0.296	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC535.19.946	-99.99	
OGLE-LMC-DSCT-03032	singlemode	04:34:55.61	-64:43:12.4	19.100	19.573	0.473	0.17364056	0.00000024	7000.13888	0.163	0.288	4.710	0.000	-99.99	-99.99	-99.99	LMC589.05.1111	-99.99	
OGLE-LMC-DSCT-03033	singlemode	04:35:00.86	-74:10:53.9	19.731	20.376	0.645	0.09363247	0.00000007	7000.07161	0.213	0.397	4.281	0.000	-99.99	-99.99	-99.99	LMC535.02.421	-99.99	
OGLE-LMC-DSCT-03034	singlemode	04:35:02.28	-69:01:18.3	20.690	21.249	0.559	0.07325191	0.00000007	7000.06761	0.217	0.000	-99.99	0.000	-99.99	-99.99	LMC156.4.3593	LMC539.07.10907	-99.99	
OGLE-LMC-DSCT-03035	singlemode	04:35:02.43	-66:16:56.8	20.502	20.921	0.419	0.07296447	0.00000004	7000.04232	0.449	0.482	3.976	0.000	-99.99	-99.99	-99.99	LMC548.27.2858	-99.99	
OGLE-LMC-DSCT-03036	multimode	04:35:10.91	-68:08:22.8	20.472	20.757	0.285	0.07537176	0.00000007	7000.03143	0.295	0.000	-99.99	0.000	-99.99	-99.99	LMC154.7.5470	LMC547.09.5493	-99.99	
OGLE-LMC-DSCT-03037	singlemode	04:35:11.06	-70:04:03.8	20.560	21.152	0.592	0.07859421	0.00000012	7000.02891	0.167	0.000	-99.99	0.000	-99.99	-99.99	LMC157.1.6098	LMC538.14.7525	-99.99	
OGLE-LMC-DSCT-03038	singlemode	04:35:13.00	-66:53:33.9	20.187	20.714	0.527	0.07273042	0.00000008	7000.00583	0.146	0.000	-99.99	0.000	-99.99	-99.99	LMC152.7.1286	LMC548.10.3311	-99.99	
OGLE-LMC-DSCT-03039	singlemode	04:35:13.86	-70:28:12.6	20.310	20.885	0.575	0.11237309	0.00000013	7000.00311	0.198	0.361	3.865	0.000	-99.99	-99.99	LMC151.7.2469	LMC538.06.1056	-99.99	
OGLE-LMC-DSCT-03040	singlemode	04:35:15.81	-69:04:44.0	20.384	20.900	0.516	0.09355537	0.00000004	7000.01511	0.341	0.415	4.175	0.000	-99.99	-99.99	LMC156.4.6509	LMC539.07.7601	-99.99	
OGLE-LMC-DSCT-03041	singlemode	04:35:16.87	-68:32:59.7	20.885	21.289	0.404	0.06204858	0.00000005	7000.03447	0.341	0.441	4.035	0.000	-99.99	-99.99	LMC155.3.2315	LMC547.01.3810	-99.99	
OGLE-LMC-DSCT-03042	singlemode	04:35:17.08	-71:16:33.9	19.870	20.449	0.579	0.10584280	0.00000009	7000.02900	0.228	0.261	4.518	0.000	-99.99	-99.99	-99.99	LMC537.12.4892	-99.99	
OGLE-LMC-DSCT-03043	singlemode	04:35:21.01	-70:10:07.2	20.299	20.714	0.415	0.06912282	0.00000005	7000.06486	0.294	0.376	3.952	0.000	-99.99	-99.99	LMC151.5.2436	LMC538.14.1116	-99.99	
OGLE-LMC-DSCT-03044	singlemode	04:35:21.33	-68:19:58.7	20.704	21.179	0.475	0.07160305	0.00000009	7000.04088	0.197	0.000	-99.99	0.000	-99.99	-99.99	LMC154.8.6185	LMC547.09.1345	-99.99	
OGLE-LMC-DSCT-03045	singlemode	04:35:26.17	-67:58:29.0	20.944	21.320	0.376	0.06038631	0.00000005	7000.03705	0.440	0.534	4.030	0.000	-99.99	-99.99	LMC154.6.5890	LMC547.18.1829	-99.99	
